appid,title,publisher_group,language,recommendationid,voted_up,cl_sentiment,cl_theme,cl_pc_specific,cl_lang_group,cl_summary
2515020,Final Fantasy XVI,square_enix,english,212832796,False,negative,gameplay,not_mentioned,chinese,First ten hours disastrous; poor quest and map design ruin experience.
2515020,Final Fantasy XVI,square_enix,english,209473335,True,positive,story,yes_negative,english,Excellent story and characters; minor PC performance issues on high settings
2515020,Final Fantasy XVI,square_enix,english,218194056,False,mixed,graphics,not_mentioned,english,Stunning HDR visuals undercut by tedious MMO quest design.
2515020,Final Fantasy XVI,square_enix,english,219158275,True,positive,graphics,not_mentioned,english,"Impressive scale, graphics, voice acting, and characters deliver epic FF experience."
2515020,Final Fantasy XVI,square_enix,english,218199278,True,mixed,gameplay,not_mentioned,english,"Casual game with good story, pretty graphics, minimal combat, wait for sale."
2515020,Final Fantasy XVI,square_enix,english,205214206,True,positive,gameplay,yes_negative,english,Amazing FF game with great mechanics; 30 FPS cutscenes drag it down slightly.
2515020,Final Fantasy XVI,square_enix,english,208766625,True,mixed,other,not_mentioned,spanish,Beautiful game but emotionally devastating experience
2515020,Final Fantasy XVI,square_enix,koreana,205983610,False,negative,performance,yes_negative,korean,Game freezes at tutorial scene despite reinstalls and driver updates
2515020,Final Fantasy XVI,square_enix,english,215776250,True,mixed,gameplay,not_mentioned,english,"Enjoyed story and voice acting, but formulaic quests and limited exploration disappointing."
2515020,Final Fantasy XVI,square_enix,english,219210364,True,positive,other,not_mentioned,english,"Average game with decent qualities, some room for improvement."
2515020,Final Fantasy XVI,square_enix,english,220672899,True,positive,story,not_mentioned,english,"Best FF entry with mature story, compelling characters, and excellent combat system."
2515020,Final Fantasy XVI,square_enix,schinese,210848251,True,positive,gameplay,yes_positive,chinese,"Impressive combat and world-building, decent optimization, but weak character development"
2515020,Final Fantasy XVI,square_enix,ukrainian,220760946,False,negative,gameplay,not_mentioned,russian,"Slow pacing, hand-holding design, and repetitive combat frustrate despite interesting battle system."
2515020,Final Fantasy XVI,square_enix,spanish,211461884,False,negative,performance,yes_negative,spanish,"Game runs at 15 FPS on RTX 4060, unplayable performance issues."
2515020,Final Fantasy XVI,square_enix,english,215530586,False,negative,gameplay,not_mentioned,english,"Game is cinematic simulator with no autonomy, excessive cutscenes, no free roam."
2515020,Final Fantasy XVI,square_enix,english,206089487,True,positive,gameplay,not_mentioned,english,Excellent FF with satisfying action combat and engaging story.
2515020,Final Fantasy XVI,square_enix,german,214182683,True,positive,story,not_mentioned,german,"Excellent game with outstanding story and graphics, highly recommended."
2515020,Final Fantasy XVI,square_enix,schinese,221881799,True,positive,value,not_mentioned,chinese,Good value for money.
2515020,Final Fantasy XVI,square_enix,english,207687302,True,positive,gameplay,not_mentioned,english,Excellent combat system with engaging story that raises compelling questions.
2515020,Final Fantasy XVI,square_enix,turkish,212513245,True,positive,gameplay,not_mentioned,turkish,"Boss battles are epic and excellent, worth playing for them"
2515020,Final Fantasy XVI,square_enix,latam,215921438,True,positive,gameplay,not_mentioned,spanish,"Good game with great story, lacks RPG depth for true Final Fantasy experience."
2515020,Final Fantasy XVI,square_enix,english,221874338,True,positive,gameplay,not_mentioned,english,Engaging story and characters; side quests are tedious fetch quests despite interesting premises.
2515020,Final Fantasy XVI,square_enix,english,207107106,True,mixed,gameplay,not_mentioned,english,FF16 offers action-focused combat with limited tactical depth compared to traditional RPGs.
2515020,Final Fantasy XVI,square_enix,english,211393438,True,mixed,value,not_mentioned,english,"Cool game with unnecessary length, recommend on discount."
2515020,Final Fantasy XVI,square_enix,english,211530167,True,positive,graphics,not_mentioned,english,"Fun experience with minor graphics errors, disappointing ending."
2515020,Final Fantasy XVI,square_enix,english,216266528,False,negative,gameplay,not_mentioned,english,Missing core FF features; shallow combat and boring characters.
2515020,Final Fantasy XVI,square_enix,french,218022051,True,positive,gameplay,yes_positive,english,"Excellent port with fast loading, great story, but enemies are damage sponges."
2515020,Final Fantasy XVI,square_enix,german,209059026,True,mixed,gameplay,not_mentioned,german,"Impressive action and boss fights, but story and side quests disappoint"
2515020,Final Fantasy XVI,square_enix,english,209143904,False,negative,gameplay,not_mentioned,english,Shallow gameplay loop with repetitive quests and shallow character development.
2515020,Final Fantasy XVI,square_enix,english,219391466,True,positive,other,not_mentioned,english,Praise for excellent soundtrack composition and music quality.
2515020,Final Fantasy XVI,square_enix,schinese,213721146,True,positive,other,not_mentioned,chinese,Game is decent and acceptable overall
2515020,Final Fantasy XVI,square_enix,polish,208902352,True,positive,story,not_mentioned,english,"Excellent game with engaging story, beautiful graphics, and memorable characters."
2515020,Final Fantasy XVI,square_enix,english,215824985,True,mixed,performance,yes_negative,english,Memory leak mars otherwise solid linear game; FF7 Rebirth remains superior.
2515020,Final Fantasy XVI,square_enix,english,220524549,True,negative,other,not_mentioned,other,"Review contains only repeated characters, appears invalid or spam."
2515020,Final Fantasy XVI,square_enix,english,216576360,True,mixed,value,not_mentioned,english,Strong start but weakens halfway through; worth playing on sale
2515020,Final Fantasy XVI,square_enix,english,204212173,True,positive,content_volume,not_mentioned,english,"Great soundtrack, story, and extensive exploration content"
2515020,Final Fantasy XVI,square_enix,spanish,212904876,True,positive,gameplay,not_mentioned,spanish,Great FF experience with engaging story and fair difficulty challenges
2515020,Final Fantasy XVI,square_enix,english,217600266,False,negative,performance,yes_negative,english,Poor PC optimization and missing turn-based combat disappointed expectations.
2515020,Final Fantasy XVI,square_enix,english,207036397,True,mixed,port_quality,yes_negative,english,"Love the game, but Steam Deck crashes prevent late-game completion."
2515020,Final Fantasy XVI,square_enix,polish,206990809,True,mixed,performance,yes_negative,portuguese,"Great story and graphics, but poor optimization needs complete rebuild."
2515020,Final Fantasy XVI,square_enix,tchinese,206055309,True,positive,graphics,not_mentioned,chinese,"FF16 excels in boss battles, music, visuals despite minor flaws"
2515020,Final Fantasy XVI,square_enix,english,209602110,False,negative,story,not_mentioned,english,Disappointing story and gameplay compared to FF14's quality standards.
2515020,Final Fantasy XVI,square_enix,english,210821486,True,positive,console_comparison,yes_positive,english,"Great PC port with minor optimization issues, better than PlayStation version"
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,207503532,True,positive,gameplay,not_mentioned,english,"Engaging campaign with great story, similar to Avatar Frontier, highly enjoyable."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,195599431,True,mixed,port_quality,yes_negative,english,"Improved visuals but new bugs, particularly audio issues, hamper experience."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,221735239,True,positive,other,not_mentioned,english,"Solid game with good quality, rated 8 out of 10"
2561580,Like a Dragon: Infinite Wealth,sega_atlus,ukrainian,202846986,True,positive,story,not_mentioned,other,"Beautiful world, engaging story, DLC, and achievements. Wants Ukrainian language support."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,207964573,True,positive,port_quality,yes_positive,english,"Excellent PC port with great story and combat, minor stutter issues acceptable."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,200347094,True,positive,other,not_mentioned,english,User expresses straightforward approval of the game.
2561580,Like a Dragon: Infinite Wealth,sega_atlus,german,203784933,False,negative,performance,yes_negative,german,Port suffers from crashes and severe audio quality issues.
2561580,Like a Dragon: Infinite Wealth,sega_atlus,german,192896247,True,positive,graphics,not_mentioned,german,"Beautiful remaster with engaging exploration, minor flaws present."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,schinese,214331886,False,negative,gameplay,not_mentioned,chinese,Initially enjoyable but becomes unplayable after 20 hours
2561580,Like a Dragon: Infinite Wealth,sega_atlus,schinese,198718319,True,mixed,graphics,yes_negative,chinese,"Top-tier graphics, but poor cutscenes and quiet audio."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,schinese,215289934,True,positive,other,not_mentioned,chinese,"Game is acceptable, decent experience overall."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,schinese,194536440,True,positive,gameplay,not_mentioned,chinese,Very fun and enjoyable game
2561580,Like a Dragon: Infinite Wealth,sega_atlus,schinese,180698670,True,negative,other,not_mentioned,chinese,Game is mediocre or average
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,202973766,True,mixed,performance,yes_negative,english,"Great game and visuals, but poor PC performance optimization disappointing."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,205495436,True,mixed,other,not_mentioned,english,Good exploration game marred by perceived design/balance issues.
2561580,Like a Dragon: Infinite Wealth,sega_atlus,polish,201276391,True,positive,console_comparison,yes_positive,english,PC's ultrawide support convinced player after PS5 playthroughs
2561580,Like a Dragon: Infinite Wealth,sega_atlus,latam,217974517,True,negative,value,not_mentioned,spanish,Losing achievements from original version is a significant downside.
2561580,Like a Dragon: Infinite Wealth,sega_atlus,spanish,214374718,True,negative,other,not_mentioned,spanish,"Unclear/nonsensical review text, unable to extract meaningful content."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,german,179777667,True,positive,graphics,not_mentioned,german,"Excellent remaster with improved graphics, characters, and world detail."
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,202317585,True,negative,value,not_mentioned,english,Beautiful graphics undermined by repetitive gameplay and high price.
2561580,Like a Dragon: Infinite Wealth,sega_atlus,polish,185919991,True,positive,other,not_mentioned,other,Community post sharing ASCII art cat for engagement
2561580,Like a Dragon: Infinite Wealth,sega_atlus,english,215528795,False,negative,port_quality,yes_negative,english,Port introduces new bugs including arrows passing through enemies and movement issues.
